RowNumber,CustomerId,Surname,credit_score,Geography,Gender,Age,loan_age_years,outstanding_loan_balance,num_bank_products,has_credit_card,online_banking_active,annual_income,churned,monthly_income,estimated_property_value,ltv_ratio,payment_to_income_ratio,risk_score,balance_per_product
1327,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0,5268.2375,221265.975,0.5800516324301556,0.10150903567527723,0.254650018613448,64172.845
1328,15688007,Liu,703,Spain,Male,20,3,165260.98,1,1,1,41626.78,0,3468.898333333333,145693.72999999998,1.134303995099858,0.19850319914247513,0.5067512491817908,165260.98
1329,15574331,Alexeeva,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1,2063.7941666666666,86679.355,1.3640365690307688,0.23870639958038456,0.667731981492437,118233.81
1330,15645572,Calabresi,743,France,Female,40,6,0.0,1,1,0,28280.8,1,2356.733333333333,98982.8,0.0,0.0,0.07781818181818183,0.0
1331,15742854,Lettiere,640,Spain,Female,46,8,0.0,2,1,0,89043.19,0,7420.265833333334,311651.16500000004,0.0,0.0,0.15272727272727274,0.0
1332,15575417,Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0,1441.1766666666665,60529.42,1.5,0.4147442598987402,0.5751505506968948,71726.37
1333,15796721,Nnamutaezinwa,778,France,Male,38,3,145018.49,2,1,1,126702.41,0,10558.534166666666,443458.435,0.3270170968785383,0.05722799195374421,0.16763716301332113,72509.245
1334,15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0,1093.6175,45931.935,1.5,0.313971406821855,0.7703732402283746,82407.51
1335,15664772,Greece,489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0,13997.8025,587907.7050000001,0.13515893621431613,0.02365281383750533,0.310188979561001,39730.49
1336,15576683,Yin,568,Spain,Female,43,9,0.0,1,1,0,125870.79,1,10489.2325,440547.76499999996,0.0,0.0,0.2050909090909091,0.0
1337,15682563,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0,7664.374166666667,321903.715,0.39289385026202633,0.0687564237958546,0.307222354944637,126473.99
1338,15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0,12966.144999999999,544578.09,0.24521203194201224,0.04291210558985214,0.18825542307774112,66768.55
1339,15612108,Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49,0,5649.0408333333335,237259.71500000003,0.695347754253182,0.12168585699430687,0.4087464470106103,164978.01
1340,15761132,Capon,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,5217.945833333333,219153.725,0.5842005195211717,0.10223509091620506,0.3281125013130312,128029.72
1341,15645511,Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1,8951.251666666667,375952.57,0.25908369239236745,0.0453396461686643,0.18078154702285498,97403.18
1342,15609824,Fedorov,794,France,Female,41,7,176845.41,3,1,0,166526.26,1,13877.188333333334,582841.91,0.3034191724476368,0.05309835517833644,0.14768253101506468,58948.47
1343,15640268,Avdeeva,652,Spain,Male,71,4,0.0,1,1,1,120107.1,0,10008.925000000001,420374.85000000003,0.0,0.0,0.144,0.0
1344,15645778,Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0,15685.65,658797.2999999999,0.12384543773934714,0.02167295160438575,0.17456460771221077,81589.04
1345,15691104,Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1,7630.052500000001,320462.205,0.3729225416769506,0.06526144479346636,0.41509155957748867,59753.79
1346,15714567,Chan,568,Spain,Female,26,6,0.0,2,0,0,166495.2,0,13874.6,582733.2000000001,0.0,0.0,0.2050909090909091,0.0
1347,15777826,Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4,0,13801.199999999999,579650.4,0.1629322950523281,0.028513151634157418,0.20797908855140018,94443.77
1348,15668445,Mai,521,France,Male,37,2,0.0,2,1,1,86372.24,0,7197.686666666667,302302.84,0.0,0.0,0.23927272727272728,0.0
1349,15576162,King,615,France,Male,32,7,92199.84,1,1,1,2755.53,0,229.62750000000003,9644.355000000001,1.5,1.6729964834351285,1.1228080359396295,92199.84
1350,15778135,T'ao,575,Spain,Male,43,3,0.0,1,1,0,83594.51,0,6966.2091666666665,292580.785,0.0,0.0,0.2,0.0
1351,15613141,Hsu,717,France,Female,41,3,135756.96,1,1,1,103706.41,0,8642.200833333334,362972.435,0.37401451710789,0.06545254049388075,0.22856739000780396,135756.96
1352,15635435,White,648,France,Female,54,9,120633.42,1,0,0,5924.38,1,493.6983333333333,20735.33,1.5,1.0181100807173071,0.902342115124283,120633.42
1353,15596552,Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1,4850.305833333333,203712.845,0.6604528546052165,0.11557924955591291,0.46190054033924793,134542.73
1354,15623644,Frolov,626,Spain,Male,29,7,0.0,2,1,0,49361.84,0,4113.486666666667,172766.44,0.0,0.0,0.16290909090909092,0.0
1355,15683403,Lombardi,611,Spain,Male,52,7,0.0,1,0,1,73585.18,1,6132.098333333332,257548.12999999998,0.0,0.0,0.17381818181818184,0.0
1356,15615029,Munro,734,Spain,Male,39,6,0.0,1,1,1,95135.27,0,7927.939166666667,332973.445,0.0,0.0,0.08436363636363636,0.0
1357,15769005,Hayward,709,France,Male,49,4,154344.49,2,1,1,38794.57,0,3232.880833333333,135780.995,1.1367164454789862,0.1989253779588226,0.5032380015767972,77172.245
1358,15746326,Fields,591,France,Male,43,3,0.0,2,0,1,198926.36,0,16577.196666666667,696242.26,0.0,0.0,0.18836363636363637,0.0
1359,15722364,Onwumelu,664,France,Male,43,9,189026.53,2,1,1,56099.86,0,4674.988333333334,196349.51,0.9627043632550955,0.1684732635696417,0.4746260153201485,94513.265
1360,15704954,Suffolk,431,France,Male,37,0,120764.08,1,1,1,117023.08,0,9751.923333333334,409580.78,0.29484801508508285,0.051598402639889504,0.4086611980447644,120764.08
1361,15694409,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0,5173.583333333333,217290.5,0.45089785333459126,0.07890712433355349,0.3065778569368071,48987.91
1362,15754068,Judd,578,France,Male,32,4,0.0,2,1,1,141822.8,0,11818.566666666666,496379.79999999993,0.0,0.0,0.19781818181818184,0.0
1363,15683841,Hamilton,555,Germany,Male,41,10,113270.2,2,1,1,185387.14,0,15448.928333333335,648854.99,0.17456935948045957,0.030549637909080423,0.27608115376231657,56635.1
1364,15789095,T'ang,775,Spain,Male,30,4,0.0,2,0,1,57461.13,0,4788.4275,201113.955,0.0,0.0,0.05454545454545454,0.0
1365,15719958,Degtyarev,850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0,10031.676666666666,421330.42,0.2956088240673437,0.05173154421178515,0.10420211048373865,62274.495
1366,15689514,Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9,1,11085.074999999999,465573.14999999997,0.4332210094160284,0.07581367664780499,0.31634676945551365,201696.07
1367,15621353,Hudson,645,Spain,Female,37,7,0.0,2,1,0,13589.93,0,1132.4941666666666,47564.755000000005,0.0,0.0,0.1490909090909091,0.0
1368,15627232,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1,6485.863333333334,272406.26,0.41923952114756835,0.07336691620082447,0.32378193120451787,114203.47
1369,15745843,Kinlaw,689,Spain,Female,31,4,0.0,2,1,1,136610.02,0,11384.168333333333,478135.06999999995,0.0,0.0,0.11709090909090909,0.0
1370,15722902,Chizuoke,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1,1430.0783333333331,60063.28999999999,1.5,0.36547426889203044,0.7036422806676091,125437.64
1371,15791767,Lucciano,769,France,Female,26,7,0.0,2,1,0,176843.53,0,14736.960833333333,618952.355,0.0,0.0,0.05890909090909091,0.0
1372,15792722,Omeokachie,611,France,Female,43,8,64897.75,1,1,0,114996.33,0,9583.0275,402487.155,0.16124179167904126,0.02821731354383223,0.23065591338504388,64897.75
1373,15723006,Gorbunova,489,France,Male,38,8,0.0,2,0,1,196990.79,0,16415.899166666666,689467.765,0.0,0.0,0.2625454545454546,0.0
1374,15771942,Tikhonov,528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1,11095.5025,466011.105,0.29088504232104084,0.05090488240618214,0.3367187955999851,135555.66
1375,15774738,Campa,632,France,Male,44,3,107764.75,1,1,0,185667.72,0,15472.31,649837.02,0.16583350391456614,0.029020863185049078,0.2170017646753391,107764.75
1376,15574004,Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49,0,2001.7075000000002,84071.71500000001,1.3953258833842035,0.24418202959223562,0.7980341920747499,58653.72
1377,15587233,Donoghue,457,France,Male,41,8,73700.12,3,1,1,185750.02,1,15479.168333333333,650125.07,0.11336298721721345,0.019838522763012352,0.32577863481224956,24566.706666666665
1378,15808228,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0,14837.164166666667,623160.895,0.09725160947398664,0.017019031657947666,0.09391755597594392,60603.4
1379,15682834,Johnstone,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0,16654.789166666666,699501.145,0.0574264678294415,0.010049631870152264,0.11842464809169631,20084.94
1380,15571752,Romani,668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0,3632.991666666667,152585.65,0.6032144569295999,0.10556252996267997,0.34499673243132034,92041.87
1381,15743067,Fuller,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0,10234.210833333333,429836.855,0.3035662216540273,0.053124088789454786,0.2706434567694083,130483.95
1382,15714466,Baxter,846,France,Female,41,5,0.0,3,1,0,3440.47,1,286.7058333333333,12041.644999999999,0.0,0.0,0.0029090909090909093,0.0
1383,15617982,Pirozzi,661,Spain,Female,42,3,0.0,2,1,0,35989.41,0,2999.1175000000003,125962.93500000001,0.0,0.0,0.13745454545454547,0.0
1384,15696637,Sung,571,France,Female,23,10,151097.28,1,0,1,17163.75,0,1430.3125,60073.125,1.5,0.44016395018571114,0.7849582759648042,151097.28
1385,15690647,Rogers,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1,3708.840833333333,155771.315,0.4337339644336956,0.07590344377589675,0.34780031337196865,67563.31
1386,15672756,Mills,716,France,Female,35,8,112808.18,1,0,1,17848.3,0,1487.3583333333333,62469.049999999996,1.5,0.31601939680529795,0.6422603644961348,112808.18
1387,15704586,Osonduagwuike,758,France,Female,42,7,0.0,2,0,1,76209.56,0,6350.796666666666,266733.45999999996,0.0,0.0,0.0669090909090909,0.0
1388,15674526,Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56,0,11789.713333333333,495167.95999999996,0.1746070161728558,0.030556227830249767,0.15245806411002258,86459.8
1389,15775295,McIntyre,630,France,Female,40,0,118633.08,1,0,1,60032.46,1,5002.705,210113.61,0.5646139724123536,0.09880744517216186,0.35902642527535467,118633.08
1390,15684196,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1,8390.509166666667,352401.385,0.4524422343005263,0.0791773910025921,0.3216677057727537,159441.27
1391,15727281,Macintyre,653,France,Female,27,9,0.0,2,1,0,96429.29,0,8035.774166666666,337502.51499999996,0.0,0.0,0.14327272727272727,0.0
1392,15787835,Simpson,775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1,1316.3233333333333,55285.579999999994,1.5,0.3963459142510579,0.6234492288207719,62606.325
1393,15730540,Simpson,794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0,9712.275833333333,407915.58499999996,0.21733999204761936,0.03803449860833339,0.11733961992405854,44328.185
1394,15646276,Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74,0,15938.394999999999,669412.59,0.21815188746300693,0.03817658030602622,0.09071672214889176,146033.62
1395,15582180,Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39,0,14489.199166666667,608546.365,0.19763182711641045,0.03458556974537183,0.27984703724035287,120268.13
1396,15697095,Zetticci,705,Spain,Male,46,7,0.0,2,1,0,117273.35,0,9772.779166666667,410456.72500000003,0.0,0.0,0.10545454545454545,0.0
1397,15748797,Dale,636,Spain,Female,33,0,0.0,1,1,0,92277.47,1,7689.7891666666665,322971.145,0.0,0.0,0.15563636363636366,0.0
1398,15754796,Byrne,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1,3687.040833333333,154855.715,0.8722350350453646,0.15264113113293884,0.571462849853491,67535.29
1399,15628947,Praed,693,France,Female,38,3,0.0,2,0,0,78133.48,1,6511.123333333333,273467.18,0.0,0.0,0.11418181818181819,0.0
1400,15775546,Laurens,517,Spain,Female,29,5,0.0,2,1,0,103402.88,0,8616.906666666668,361910.08,0.0,0.0,0.2421818181818182,0.0
1401,15670481,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82,0,11486.318333333335,482425.37,0.2540290325112877,0.044455080689475346,0.21027250668750166,61275.025
1402,15619029,Bykov,620,Spain,Female,43,2,0.0,2,1,0,20670.1,0,1722.5083333333332,72345.34999999999,0.0,0.0,0.16727272727272727,0.0
1403,15613282,Vorobyova,757,France,Male,29,8,130306.49,1,1,0,77469.38,0,6455.781666666667,271142.83,0.4805824664439771,0.084101931627696,0.2370416830578656,130306.49
1404,15721487,Pirogova,739,France,Female,27,6,0.0,1,1,1,57572.38,0,4797.698333333333,201503.33,0.0,0.0,0.08072727272727273,0.0
1405,15797276,Sturt,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1,6323.720833333333,265596.27499999997,0.3401808628528394,0.0595316509992469,0.2566410268828986,90350.77
1406,15612494,Panicucci,359,France,Female,44,6,128747.69,1,1,0,146955.71,1,12246.309166666666,514344.985,0.25031388222828693,0.04380492938995021,0.44532655257638026,128747.69
1407,15629617,Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0,5586.676666666666,234640.41999999998,0.5407146816392504,0.09462506928686883,0.392783743459654,126873.52
1408,15600821,Hardy,721,France,Male,69,2,108424.19,1,1,1,178418.35,0,14868.195833333333,624464.225,0.1736275444762268,0.030384820283339695,0.15502189124605176,108424.19
1409,15579062,Chu,707,France,Male,32,9,0.0,2,0,0,30807.02,0,2567.2516666666666,107824.57,0.0,0.0,0.10400000000000001,0.0
1410,15814268,Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76,0,11986.313333333334,503425.16000000003,0.1675523527667946,0.029321661734189052,0.3543349316230224,84350.07
1411,15710164,P'eng,523,France,Female,73,7,0.0,2,0,0,130883.9,1,10906.991666666667,458093.64999999997,0.0,0.0,0.23781818181818185,0.0
1412,15693904,Chiang,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0,16195.31,680203.02,0.12490182710450183,0.02185781974328782,0.16402789405433688,42479.3
1413,15588986,Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0,816.3908333333334,34288.415,1.5,0.5057696017736604,0.7304581532593708,99097.36
1414,15797733,Udobata,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0,3942.52,165585.84,0.8250859493782802,0.14439004114119902,0.5432064335194801,68311.275
1415,15620507,Siciliani,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0,11762.350833333332,494018.735,0.3173395438130499,0.05553442016728374,0.3773167346486456,156771.68
1416,15685150,Evans,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0,9261.520833333334,388983.875,0.43101614430675306,0.07542782525368179,0.18902409995903954,83829.165
1417,15667651,Young,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0,9515.1725,399637.245,0.0,0.0,0.19272727272727275,0.0
1418,15774166,Mitchell,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0,10630.064166666667,446462.695,0.24522438543269554,0.042914267450721716,0.26316886859229793,54741.77
1419,15649280,Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0,1506.8383333333334,63287.21000000001,1.5,0.3719288067841828,0.8008513693079821,134504.78
1420,15705657,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0,11360.855000000001,477155.91000000003,0.23981230788905034,0.04196715388058381,0.31362474762179937,114427.86
1421,15753969,K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0,2843.4841666666666,119426.33499999999,0.702429158526886,0.12292510274220506,0.339242642017091,83888.54
1422,15742378,Swaim,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0,4687.224166666667,196863.415,0.5589142604277184,0.09780999557485072,0.4370172768007707,110029.77
1423,15794874,Quinones,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0,15951.451666666668,669960.9700000001,0.19034504353290907,0.03331038261825909,0.17909662784535046,127523.75
1424,15589221,Kennedy,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0,1943.1566666666668,81612.58,1.5,0.29968875815468643,0.6802702638100422,69881.065
1425,15596671,Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1,12056.275,506363.54999999993,0.18091965742794877,0.03166094004989103,0.24341054287971559,91611.12
1426,15583668,Ludowici,726,France,Female,42,2,109471.79,1,0,1,175161.05,0,14596.754166666666,613063.6749999999,0.17856512213025835,0.03124889637279521,0.15312602373273426,109471.79
1427,15710206,Larson,591,France,Female,39,4,150500.64,1,1,0,14928.8,0,1244.0666666666666,52250.799999999996,1.5,0.5040614114999198,0.7895820598136123,150500.64
1428,15799966,Chigolum,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1,13456.599166666667,565177.165,0.1797839266913765,0.03146218717099089,0.1055556523405284,101609.77
1429,15794560,Maclean,550,France,Male,57,5,0.0,1,1,1,133501.94,0,11125.161666666667,467256.79000000004,0.0,0.0,0.21818181818181817,0.0
1430,15626485,Lu,601,France,Female,26,8,78892.23,1,1,1,23703.52,0,1975.2933333333333,82962.32,0.9509404992531548,0.16641458736930212,0.5162974350776461,78892.23
1431,15703143,Tuan,820,France,Female,29,3,82344.84,1,0,1,115985.38,0,9665.448333333334,405948.83,0.20284536846675968,0.03549793948168295,0.0933211742027146,82344.84
1432,15809772,Glover,667,France,Male,48,2,0.0,1,1,0,43229.2,0,3602.433333333333,151302.19999999998,0.0,0.0,0.1330909090909091,0.0
1433,15687959,Landman,573,Spain,Female,44,4,0.0,1,1,1,94862.93,0,7905.244166666666,332020.255,0.0,0.0,0.20145454545454547,0.0
1434,15585282,Trevisano,755,France,Male,62,1,127706.33,2,0,1,142377.69,0,11864.8075,498321.91500000004,0.25627275493191987,0.04484773211308598,0.15942705520441086,63853.165
1435,15714993,Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25,0,11302.9375,474723.375,0.26194063016172314,0.04583961027830155,0.30906134485928016,124349.34
1436,15596021,K?,598,Spain,Male,44,8,0.0,2,1,0,148487.9,0,12373.991666666667,519707.64999999997,0.0,0.0,0.18327272727272728,0.0
1437,15646615,Muir,576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0,4914.7375,206418.975,0.5781265506235558,0.10117214635912226,0.4030623363675307,59668.145
1438,15742632,Alexeyeva,670,France,Female,31,9,0.0,1,0,1,76254.83,0,6354.569166666667,266891.905,0.0,0.0,0.13090909090909092,0.0
1439,15574068,Norman,504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1,4654.79,195501.18000000002,0.5330776008615395,0.09328858015076943,0.4395462179400563,104217.3
1440,15806967,Simmons,778,France,Female,65,7,0.0,1,1,1,77867.23,0,6488.935833333333,272535.305,0.0,0.0,0.05236363636363637,0.0
1441,15796334,Chukwualuka,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1,1906.5133333333333,80073.56,1.5,0.3163650835556705,0.7572731614303374,144757.02
1442,15688713,McCall,627,Spain,Male,44,6,0.0,1,1,1,114469.55,0,9539.129166666668,400643.425,0.0,0.0,0.1621818181818182,0.0
1443,15796179,Moore,683,France,Male,43,8,0.0,1,1,0,96754.8,0,8062.900000000001,338641.8,0.0,0.0,0.12145454545454547,0.0
1444,15598751,Ingram,556,France,Female,43,6,0.0,3,0,0,125154.57,1,10429.5475,438040.995,0.0,0.0,0.21381818181818182,0.0
1445,15703019,Okeke,583,France,Female,38,10,0.0,2,0,1,113597.64,0,9466.47,397591.74,0.0,0.0,0.1941818181818182,0.0
1446,15646302,Shao,705,France,Female,24,7,100169.51,1,1,0,121408.55,0,10117.379166666668,424929.925,0.2357318327251252,0.041253070726896914,0.18855001649015207,100169.51
1447,15680855,Iloabuchi,637,France,Male,33,2,145731.83,1,0,1,109219.43,0,9101.619166666665,382268.005,0.38122947276217894,0.06671515773338133,0.289292480057759,145731.83
1448,15697311,Nebechukwu,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1,4185.859166666666,175806.085,0.6302513931756116,0.11029399380573206,0.33343634336713035,110802.03
1449,15585367,Diribe,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1,14809.99,622019.5800000001,0.19355176890090822,0.03387155955765894,0.2827724530830247,120392.99
1450,15726556,Macgroarty,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0,10934.321666666665,459241.50999999995,0.29410999889796546,0.051469249807143964,0.289855592793351,67533.76
1451,15676242,Artemova,632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1,6846.069166666667,287534.905,0.47492126216815306,0.0831112208794268,0.3259551994597285,136556.44
1452,15684198,McDonald,551,France,Female,38,10,0.0,2,1,1,216.27,0,18.0225,756.945,0.0,0.0,0.21745454545454546,0.0
1453,15774882,Mazzanti,687,France,Female,35,3,99587.43,1,1,1,1713.1,1,142.75833333333333,5995.849999999999,1.5,2.0,1.1685454545454546,99587.43
1454,15714227,Kelly,672,France,Female,53,7,0.0,1,1,1,136910.18,0,11409.181666666665,479185.63,0.0,0.0,0.12945454545454546,0.0
